processed_reviews,sentiment
"['paid', 'upgrade', 'world', 'traveller', 'plus', 'got', 'departure', 'lounge', 'upgraded', 'business', 'class', 'brilliant', 'air', 'hostess', 'made', 'point', 'letting', 'u', 'known', 'plus', 'people', 'free', 'upgrade', 'return', 'journey', 'world', 'traveller', 'plus', 'happy', 'table', 'broken', 'air', 'steward', 'sarcastic', 'food', 'bad', 'plus', 'steward', 'seemed', 'favour', 'paid', 'lot', 'money', 'fly', 'maldives', 'choice', 'fly', 'ba', 'go', 'direct', 'steward', 'male', 'female', 'need', 'remember', 'customer', 'paying', 'lot', 'money', 'service']",positive
"['dxblhr', 'ber', 'ba', 'august', 'first', 'class', 'transferred', 'emirate', 'flight', 'dxb', 'ba', 'dxb', 'gallery', 'lounge', 'reception', 'staff', 'member', 'excellent', 'boarding', 'reasonable', 'ontime', 'departure', 'cabin', 'crew', 'outstanding', 'definitely', 'lived', 'fly', 'serve', 'ba', 'slogan', 'food', 'tasty', 'well', 'presented', 'quite', 'first', 'class', 'costcutting', 'evident', 'new', 'first', 'seat', 'comfortable', 'though', 'footrest', 'poorly', 'designed', 'storage', 'area', 'small', 'inflight', 'item', 'missing', 'ife', 'monitor', 'control', 'selection', 'good', 'screen', 'could', 'adjustable', 'reach', 'lovely', 'cabin', 'ambience', 'including', 'color', 'texture', 'mood', 'lighting', 'window', 'blind', 'toilet', 'cramped', 'stocked', 'cheapest', 'liquid', 'soap', 'toilet', 'paper', 'overall', 'enjoyable', 'flight', 'longstanding', 'loyal', 'ba', 'customer', 'gold', 'tier', 'ask', 'seriously', 'consider', 'improving', 'product', 'increasingly', 'competitive', 'market', 'arrived', 'little', 'late', 'lhr', 'remote', 'stand', 'disembarking', 'bus', 'transfer']",positive
"['flew', 'london', 'beijing', 'club', 'world', 'ba', 'aug', 'cabin', 'disgrace', 'sat', 'upper', 'deck', 'seat', 'worried', 'filthy', 'window', 'metallic', 'looking', 'tape', 'emergency', 'exit', 'door', 'foam', 'strip', 'hanging', 'addition', 'carpet', 'locker', 'filthy', 'inside', 'food', 'service', 'excellent', 'vote', 'wallet', 'boycott', 'ba', 'wherever', 'possible']",negative
"['lgwtfslgw', 'club', 'europe', 'travelled', 'hand', 'baggage', 'given', 'well', 'publicised', 'issue', 'swissport', 'baggage', 'handling', 'lgw', 'outbound', 'flight', 'ba', 'best', 'time', 'departure', 'rarity', 'seems', 'lgw', 'ba', 'fair', 'condition', 'additional', 'leg', 'room', 'club', 'europe', 'two', 'excellent', 'flight', 'attendant', 'return', 'different', 'story', 'probably', 'worst', 'ba', 'flight', 'ever', 'delayed', 'departure', 'tfs', 'though', 'minute', 'late', 'arrival', 'lgw', 'additional', 'leg', 'room', 'club', 'europe', 'lazy', 'cabin', 'crew', 'bare', 'minimum', 'limited', 'grace', 'screaming', 'infant', 'control', 'toddler', 'ignorant', 'teenager', 'club', 'europe', 'cabin', 'airline', 'fault', 'could', 'done', 'manage', 'situation', 'one', 'example', 'two', 'teenager', 'row', 'immediately', 'reclined', 'seat', 'face', 'couple', 'front', 'u', 'take', 'cabin', 'crew', 'didnt', 'even', 'make', 'teenager', 'raise', 'seat', 'meal', 'service', 'credit', 'couple', 'front', 'u', 'though', 'manner', 'recline', 'seat', 'face', 'substantial', 'premium', 'fly', 'club', 'europe', 'worth', 'people', 'child', 'controlled', 'promised', 'additional', 'personal', 'space', 'provided', 'score', 'average', 'flight', 'outbound', 'top', 'mark', 'across', 'board', 'bar', 'entertainment', 'none', 'inbound', 'would', 'preferred', 'score', 'zero']",positive
"['august', 'gatwick', 'orlando', 'flight', 'detail', 'departure', 'went', 'well', 'however', 'food', 'served', 'flight', 'limited', 'choice', 'chicken', 'sausage', 'fine', 'ran', 'could', 'offer', 'veggie', 'option', 'pasta', 'father', 'law', 'doesnt', 'eat', 'ended', 'bread', 'roll', 'lunchdinner', 'served', 'within', 'first', 'hour', 'hour', 'flight', 'hour', 'later', 'served', 'snack', 'one', 'option', 'coronation', 'chicken', 'chicken', 'party', 'liked', 'father', 'law', 'nothing', 'pretty', 'poor', 'show', 'british', 'airway', 'travelled', 'virgin', 'mexico', 'june', 'year', 'economy', 'class', 'offered', 'menu', 'three', 'choice', 'lunchdinner', 'enough', 'everyone', 'snack', 'served', 'option', 'given', 'enough', 'virgin', 'also', 'provided', 'good', 'entertainment', 'system', 'date', 'film', 'tv', 'game', 'something', 'need', 'long', 'journey', 'ba', 'able', 'provide', 'ba', 'competitor', 'definitely', 'offering', 'value', 'money', 'wouldnt', 'fly', 'ba', 'dont', 'like', 'limit', 'choice', 'however', 'would', 'definitely', 'prefer', 'fly', 'virgin', 'future', 'opinion', 'flight', 'enough', 'food', 'passenger', 'look', 'offering', 'coronation', 'chicken', 'didnt', 'go', 'well', 'large', 'number', 'passenger', 'whats', 'happened', 'good', 'old', 'ham', 'cheese']",positive
"['journey', 'bom', 'lhr', 'connecting', 'flight', 'lhr', 'mia', 'surprisingly', 'enough', 'transit', 'lhr', 'wasnt', 'bad', 'aircraft', 'got', 'complimentary', 'upgrade', 'world', 'traveler', 'world', 'traveler', 'plus', 'seat', 'good', 'spacious', 'service', 'professional', 'food', 'nice', 'especially', 'english', 'breakfast', 'served', 'prior', 'landing', 'drawback', 'absence', 'overhead', 'air', 'vent', 'time', 'made', 'little', 'stuffy', 'inflight', 'entertainment', 'lacked', 'variety', 'emirate', 'example', 'overall', 'pleasant', 'experience', 'wouldnt', 'mind', 'flying', 'ba']",positive
"['sad', 'say', 'ba', 'missed', 'big', 'opportunity', 'new', 'entered', 'service', 'old', 'sub', 'standard', 'business', 'class', 'seating', 'retired', 'compared', 'many', 'airline', 'ba', 'premium', 'service', 'poor', 'dont', 'know', 'keep', 'star', 'rating', 'cabin', 'crew', 'excellent', 'though', 'concede', 'food', 'poor', 'steak', 'ruined', 'swimming', 'grease', 'laughingly', 'referred', 'jus', 'mixed', 'hollandaise', 'sauce', 'make', 'disgusting', 'mess', 'good', 'ba', 'improved', 'ife', 'system', 'screen', 'small', 'stowed', 'take', 'landing', 'unlike', 'economy', 'premium', 'pay', 'get', 'le']",negative
"['flew', 'lhr', 'luxembourg', 'afternoon', 'flight', 'enjoyed', 'delicious', 'afternoon', 'tea', 'champagne', 'husband', 'birthday', 'flight', 'attendant', 'efficient', 'jolly', 'felt', 'much', 'really', 'nice', 'birthday', 'celebration', 'sky', 'baggage', 'received', 'quickly', 'flight', 'travelled', 'back', 'economy', 'really', 'good', 'drink', 'biscuit', 'crisp', 'problem', 'place', 'aircraft', 'park', 'got', 'due', 'bad', 'weather', 'quickly', 'could', 'wasnt', 'bad']",positive
"['flew', 'laxlhrjnblhrlax', 'august', 'business', 'class', 'plane', 'designed', 'someone', 'never', 'flew', 'seat', 'close', 'together', 'room', 'window', 'side', 'get', 'seat', 'flat', 'person', 'put', 'foot', 'rest', 'place', 'stand', 'step', 'person', 'next', 'get', 'aisle', 'addition', 'person', 'window', 'seat', 'get', 'food', 'handed', 'front', 'face', 'person', 'aisle', 'put', 'many', 'people', 'row', 'seat', 'narrow', 'virtually', 'place', 'small', 'drawer', 'seat', 'personal', 'item', 'used', 'flight', 'without', 'getting', 'seat', 'get', 'something', 'overhead']",neutral
"['ba', 'dublin', 'lhr', 'th', 'july', 'left', 'dublin', 'travel', 'plan', 'sufficient', 'time', 'connect', 'flight', 'lhr', 'hong', 'kong', 'leaving', 'dublin', 'pilot', 'opined', 'good', 'day', 'fly', 'reaching', 'lhr', 'informed', 'due', 'thunderstorm', 'diverted', 'gatwick', 'running', 'fuel', 'summary', 'sat', 'tarmac', 'gatwick', 'two', 'hour', 'scant', 'update', 'would', 'taking', 'lhr', 'temperature', 'inside', 'cabin', 'became', 'oppressive', 'added', 'misery', 'reaching', 'lhr', 'ba', 'staff', 'opinion', 'ineffectual', 'sorry', 'shrug', 'shoulder', 'real', 'assistance', 'passenger', 'connecting', 'flight', 'lucky', 'managed', 'get', 'flight', 'hong', 'kong', 'cathay', 'pacific', 'moment', 'spare', 'dash', 'terminal', 'whilst', 'understand', 'volatility', 'weather', 'real', 'point', 'review', 'ba', 'appears', 'abandoned', 'basic', 'customer', 'service', 'clearly', 'reflected', 'ba', 'absence', 'top', 'airline', 'rating', 'could', 'lot', 'better']",positive
"['flight', 'ba', 'dusseldorf', 'london', 'th', 'march', 'ba', 'back', 'dusseldorf', 'th', 'march', 'flight', 'served', 'airbus', 'cabin', 'good', 'shape', 'seat', 'pitch', 'inch', 'width', 'inch', 'lounge', 'dus', 'airport', 'owned', 'lounge', 'quite', 'nice', 'nothing', 'special', 'lounge', 'ba', 'lhr', 'good', 'lot', 'space', 'even', 'busy', 'time', 'anyway', 'know', 'time', 'quite', 'empty', 'checkin', 'hand', 'luggage', 'ba', 'delayed', 'hour', 'due', 'foggy', 'weather', 'london', 'nice', 'staff', 'start', 'serve', 'drink', 'reduce', 'waiting', 'time', 'ground', 'brunch', 'served', 'takeoff', 'choice', 'cold', 'platter', 'assorted', 'cheese', 'meat', 'breadrolls', 'warm', 'cheese', 'ham', 'croissant', 'salad', 'drink', 'including', 'champagne', 'served', 'twice', 'enough', 'relatively', 'short', 'flight', 'checkin', 'ba', 'bought', 'liquid', 'quick', 'also', 'friendly', 'staff', 'ba', 'lounge', 'wrote', 'busy', 'worth', 'reduce', 'waiting', 'time', 'nice', 'flight', 'attendant', 'drink', 'served', 'time', 'light', 'dinner', 'mixed', 'salad', 'real', 'inflight', 'entertainment', 'like', 'intraeuropean', 'flight', 'small', 'tv', 'flight', 'information']",positive
"['heathrow', 'newark', 'flight', 'pleasant', 'comfortable', 'left', 'heathrow', 'hour', 'late', 'arrived', 'time', 'seat', 'comfortable', 'food', 'ok', 'service', 'excellent', 'walk', 'outside', 'rain', 'catch', 'bus', 'take', 'u', 'plane', 'would', 'recommend', 'ba', 'due', 'service', 'heathrow']",positive
"['ba', 'aug', 'th', 'lhrhkk', 'club', 'world', 'upper', 'deck', 'overall', 'good', 'flight', 'service', 'bit', 'robotic', 'pre', 'departure', 'drink', 'offered', 'main', 'breakfast', 'served', 'main', 'course', 'opted', 'healthy', 'light', 'meal', 'tasty', 'wanted', 'trying', 'avoid', 'heavy', 'meal', 'bed', 'surprised', 'limited', 'wine', 'selection', 'two', 'white', 'two', 'red', 'nz', 'sauv', 'blanc', 'tasty', 'connoisseur', 'may', 'felt', 'restricted', 'choice', 'staff', 'overall', 'pleasant', 'happy', 'help', 'asked', 'werent', 'proactive', 'passenger', 'included', 'ask', 'thing', 'attended', 'without', 'request', 'seemed', 'minute', 'slow', 'drink', 'round', 'meal', 'service', 'etc', 'small', 'complaint', 'however', 'managed', 'solid', 'hour', 'sleep', 'overall', 'experience', 'good', 'entertainment', 'system', 'much', 'improved', 'good', 'flown', 'vssg', 'etc', 'window', 'seat', 'certainly', 'private', 'feel', 'much', 'spacious', 'storage', 'compartment', 'window', 'would', 'recommend', 'especially', 'middle', 'seat', 'solid', 'business', 'class', 'still', 'lagging', 'behind', 'like', 'cx', 'sg', 'primarily', 'service', 'seat', 'layout', 'britishness', 'product', 'still', 'make', 'smile']",positive
"['june', 'th', 'wife', 'daughter', 'boarded', 'boston', 'door', 'closed', 'ready', 'depart', 'london', 'baggage', 'cart', 'hit', 'airplane', 'deplaned', 'understandable', 'hour', 'told', 'plane', 'would', 'depart', 'room', 'plane', 'day', 'call', 'friend', 'make', 'arrangement', 'customer', 'relation', 'help', 'offered', 'british', 'airway', 'ba', 'help', 'ground', 'said', 'hotel', 'voucher', 'really', 'yes', 'really', 'thought', 'british', 'airway', 'standard', 'air', 'travel', 'alternative', 'book', 'british', 'airway', 'theyre', 'great', 'long', 'everything', 'going', 'planned', 'anything', 'go', 'wrong', 'confused', 'people', 'idea', 'help']",positive
"['flew', 'sydney', 'singapore', 'london', 'return', 'thoroughly', 'enjoyed', 'flight', 'good', 'food', 'good', 'service', 'would', 'definitely', 'use', 'planned', 'flight', 'oslo', 'thank', 'british', 'airway']",positive
"['lhr', 'houston', 'lhr', 'two', 'u', 'travelled', 'using', 'avios', 'amex', 'companion', 'voucher', 'excellent', 'cabin', 'crew', 'sector', 'good', 'selection', 'wine', 'food', 'pretty', 'decent', 'particularly', 'outbound', 'staff', 'houston', 'even', 'found', 'returned', 'ipod', 'left', 'aircraft', 'outbound', 'sector']",positive
"['travelled', 'lhryyz', 'ba', 'july', 'returning', 'ba', 'july', 'checkin', 'lhr', 'absolute', 'breeze', 'including', 'security', 'took', 'minute', 'gallery', 'lounge', 'south', 'end', 'awful', 'poor', 'food', 'dirty', 'furniture', 'smelly', 'toilet', 'outbound', 'aircraft', 'gbnlg', 'surely', 'one', 'ancient', 'existence', 'judging', 'state', 'interior', 'least', 'main', 'cabin', 'boarding', 'window', 'shade', 'departure', 'stayed', 'entire', 'flight', 'including', 'takeoff', 'landing', 'peculiar', 'head', 'cabin', 'service', 'person', 'said', 'keep', 'sun', 'questioned', 'new', 'ba', 'policy', 'daytime', 'flight', 'departed', 'arrived', 'minute', 'late', 'issue', 'food', 'service', 'average', 'usual', 'nowhere', 'near', 'standard', 'international', 'business', 'class', 'elsewhere', 'immigration', 'baggage', 'delivery', 'yyz', 'swift', 'return', 'departure', 'formality', 'quick', 'painless', 'lounge', 'pearson', 'ok', 'nothing', 'special', 'aircraft', 'time', 'gbgyc', 'upper', 'deck', 'reasonable', 'condition', 'although', 'always', 'ba', 'club', 'world', 'seating', 'little', 'stowage', 'space', 'whole', 'backwardsforwards', 'concept', 'something', 'personally', 'dislike', 'food', 'almost', 'nonexistent', 'departure', 'people', 'slept', 'would', 'understandable', 'proper', 'breakfast', 'offer', 'unfortunately', 'better', 'going', 'mcdonalds', 'unripe', 'fruit', 'sort', 'egg', 'bacon', 'muffin', 'awful', 'also', 'person', 'window', 'seat', 'something', 'eat', 'drink', 'every', 'time', 'crew', 'member', 'came', 'order', 'would', 'lower', 'partition', 'pas', 'disturbance', 'creates', 'service', 'policy', 'poor', 'seat', 'design', 'lazy', 'crew', 'flight', 'time', 'arrival', 'process', 'ok', 'baggage', 'delivery', 'slow', 'experience', 'expect', 'ba', 'day', 'average', 'best']",negative
"['flight', 'heathrow', 'newark', 'new', 'dreamliner', 'fantastic', 'comfortable', 'quiet', 'clean', 'cabin', 'crew', 'superb', 'professional', 'customer', 'service', 'priority', 'appreciate', 'flying', 'new', 'aircraft', 'make', 'difference', 'flight', 'however', 'ba', 'continue', 'invest', 'fleet', 'maintain', 'excellent', 'level', 'customer', 'service', 'see', 'reason', 'fly', 'another', 'carrier', 'especially', 'considering', 'ba', 'avios', 'point', 'usage', 'allows', 'point', 'spent', 'flight', 'virgin', 'however', 'dictate', 'many', 'point', 'spend', 'flight', 'ive', 'flown', 'ba', 'virgin', 'many', 'time', 'nice', 'attempt', 'virgin', 'advertising', 'terminal', 'however', 'youre', 'sat', 'terminal', 'experiencing', 'quick', 'easy', 'run', 'terminal', 'board', 'brand', 'new', 'aircraft', 'hard', 'see', 'advertisement', 'working']",positive
"['flight', 'august', 'glasgow', 'london', 'city', 'cancelled', 'explanation', 'typical', 'ba', 'service', 'nobody', 'assist', 'alternative', 'arrangement', 'concept', 'customer', 'care', 'much', 'world', 'favourite', 'airline', 'third', 'rate', 'come', 'expect']",positive
"['great', 'service', 'lcyangers', 'western', 'france', 'embraer', 'london', 'city', 'airport', 'convenient', 'london', 'dweller', 'flight', 'comfortable', 'saturday', 'flight', 'outbound', 'totally', 'full', 'time', 'attentive', 'cabin', 'crew', 'comfortable', 'even', 'breakfast', 'disappointingly', 'hard', 'croissant', 'ham', 'cheese', 'could', 'spoil', 'positive', 'impression', 'coming', 'back', 'wednesday', 'le', 'halffull', 'double', 'drink', 'snack', 'round', 'ticket', 'return', 'seems', 'reasonable', 'considering', 'alternative', 'region', 'ryanair', 'tour', 'stansted', 'almost', 'much', 'factor', 'extra', 'price', 'luggage', 'snack', 'ba', 'win', 'hand']",positive
"['lislhr', 'july', 'j', 'class', 'airbus', 'expecting', 'however', 'disappointed', 'seat', 'ok', 'particularly', 'comfortable', 'food', 'average', 'choice', 'fruit', 'meat', 'platter', 'either', 'poor', 'cabin', 'crew', 'automatic', 'mode', 'smiling', 'whatsoever', 'interested', 'chatting', 'front', 'cabin', 'complaining', 'sure', 'inflight', 'entertainment', 'altogether', 'even', 'shared', 'movie', 'however', 'departed', 'time', 'arrived', 'min', 'schedule', 'price', 'cheapest', 'ever', 'business', 'class', 'seat', 'fly', 'ba', 'keen', 'intercontinental', 'flight', 'quality', 'superior', 'european', 'route']",positive
"['upgraded', 'premium', 'economy', 'business', 'yvr', 'vancouver', 'lhr', 'london', 'club', 'world', 'cabin', 'full', 'couple', 'passenger', 'upgraded', 'first', 'despite', 'staff', 'friendly', 'helpful', 'although', 'food', 'wasnt', 'great', 'chocolate', 'desert', 'delicious', 'though', 'seat', 'nice', 'wide', 'youre', 'facing', 'rearward', 'could', 'sitting', 'right', 'next', 'someone', 'dont', 'know', 'ife', 'lot', 'choice', 'many', 'new', 'movie', 'chose', 'altogether', 'good', 'flight']",positive
"['upgraded', 'business', 'class', 'return', 'flight', 'verona', 'absolute', 'disgrace', 'flight', 'left', 'around', 'pm', 'lounge', 'closed', 'pm', 'lounge', 'awful', 'dirty', 'little', 'way', 'business', 'class', 'facility', 'flight', 'cattle', 'class', 'seen', 'organisation', 'courtesy', 'easyjet', 'flight', 'boarding', 'like', 'rugby', 'scrum', 'priority', 'boarding', 'spent', 'minute', 'bus', 'air', 'conditioning', 'crammed', 'packed', 'hot', 'condition', 'flight', 'run', 'food', 'worst', 'flight', 'memory', 'absolute', 'shocking', 'customer', 'service', 'absolute', 'joke', 'audacity', 'claim', 'business', 'class', 'accountable', 'n', 'trade', 'description', 'act']",negative
"['amslcy', 'economy', 'embraer', 'aircraft', 'halffull', 'time', 'short', 'flight', 'high', 'standard', 'cabin', 'service', 'wine', 'small', 'snack', 'offered', 'excellent', 'flight', 'respect']",positive
"['portolhr', 'economy', 'pushed', 'back', 'late', 'arrived', 'time', 'flight', 'full', 'good', 'cabin', 'service', 'sandwich', 'drink', 'good', 'standard', 'overall']",positive
"['lhrlax', 'aircraft', 'clean', 'seat', 'comfortable', 'leg', 'space', 'restricted', 'ife', 'computer', 'installed', 'underneath', 'seat', 'front', 'amenity', 'kit', 'contained', 'cushion', 'blanket', 'headphone', 'toothbrush', 'eye', 'shade', 'ear', 'plug', 'food', 'way', 'selection', 'tikka', 'masala', 'macaroni', 'cheese', 'average', 'quality', 'followed', 'small', 'ice', 'cream', 'sandwich', 'breakfast', 'croissant', 'fa', 'lacked', 'courteousness', 'friendliness', 'motivation', 'flight', 'repeatedly', 'reaction', 'call', 'button', 'several', 'hour', 'present', 'cabin', 'ifesystem', 'good', 'big', 'selection', 'movie', 'documentary', 'etc', 'due', 'malfunction', 'system', 'restarted', 'erased', 'preference', 'experience', 'british', 'airway', 'compatible', 'flag', 'carrier', 'due', 'lack', 'service', 'restricted', 'seating']",positive
